DateTime,Wika Palwal - Metal Shed 1 (New)-Inv 1 - Daily Energy (kWh),Wika Palwal - Metal Shed 1 (New)-Inv 2 - Daily Energy (kWh),Wika Palwal - Metal Shed 1 (New)-Inv 3 - Daily Energy (kWh),Total (Cumulative for Day),Hourly Total
01-04-25 0:00,0,0,0,0,0
01-04-25 1:00,0,0,0,0,0
01-04-25 2:00,0,0,0,0,0
01-04-25 3:00,0,0,0,0,0
01-04-25 4:00,0,0,0,0,0
01-04-25 5:00,0,0,0,0,0
01-04-25 6:00,0,0,0,0,0
01-04-25 7:00,3.78,2.08,2.74,8.6,8.6
01-04-25 8:00,30.67,12.97,21.82,65.46,56.86
01-04-25 9:00,70.08,36.26,52.06,158.4,92.94
01-04-25 10:00,105.66,61.84,80.46,247.96,89.56
01-04-25 11:00,191.92,132.31,152,476.23,228.27
01-04-25 12:00,282.97,213.45,229.99,726.41,250.18
01-04-25 13:00,372.66,298.6,308.58,979.84,253.43
01-04-25 14:00,456.35,383.17,383.66,1223.18,243.34
01-04-25 15:00,522.61,455.57,445.2,1423.38,200.2
01-04-25 16:00,556.04,497.71,478.39,1532.14,108.76
01-04-25 17:00,585.06,541.89,510.4,1637.35,105.21
01-04-25 18:00,593.61,561.17,522.47,1677.25,39.9
01-04-25 19:00,594.61,563.07,523.74,1681.42,4.17
01-04-25 20:00,594.61,563.07,523.74,1681.42,0
01-04-25 21:00,594.61,563.07,523.74,1681.42,0
01-04-25 22:00,0,0,0,0,0
01-04-25 23:00,0,0,0,0,0
02-04-25 0:00,0,0,0,0,0
02-04-25 1:00,0,0,0,0,0
02-04-25 2:00,0,0,0,0,0
02-04-25 3:00,0,0,0,0,0
02-04-25 4:00,0,0,0,0,0
02-04-25 5:00,0,0,0,0,0
02-04-25 6:00,0,0,0,0,0
02-04-25 7:00,3.65,2.23,2.79,8.67,8.67
02-04-25 8:00,21.66,10.06,15.57,47.29,38.62
02-04-25 9:00,71.54,40.34,53.9,165.78,118.49
02-04-25 10:00,140.62,91.27,109.21,341.1,175.32
02-04-25 11:00,221.87,158.2,176.59,556.66,215.56
02-04-25 12:00,307.41,234.36,249.48,791.25,234.59
02-04-25 13:00,394.01,316.84,325.22,1036.07,244.82
02-04-25 14:00,473.82,397.6,396.67,1268.09,232.02
02-04-25 15:00,540.28,470.57,458.21,1469.06,200.97
02-04-25 16:00,588.78,529.99,505.68,1624.45,155.39
02-04-25 17:00,615.81,570.11,534.9,1720.82,96.37
02-04-25 18:00,624.47,587.9,546.42,1758.79,37.97
02-04-25 19:00,625.5,589.73,547.67,1762.9,4.11
02-04-25 20:00,625.5,589.73,547.67,1762.9,0
02-04-25 21:00,625.5,589.73,547.67,1762.9,0
02-04-25 22:00,0,0,0,0,0
02-04-25 23:00,0,0,0,0,0
03-04-25 0:00,0,0,0,0,0
03-04-25 1:00,0,0,0,0,0
03-04-25 2:00,0,0,0,0,0
03-04-25 3:00,0,0,0,0,0
03-04-25 4:00,0,0,0,0,0
03-04-25 5:00,0,0,0,0,0
03-04-25 6:00,0,0,0,0,0
03-04-25 7:00,3.45,2.36,2.65,8.46,8.46
03-04-25 8:00,15.79,8.73,11.75,36.27,27.81
03-04-25 9:00,64.35,38.3,48.98,151.63,115.36
03-04-25 10:00,132.4,87.52,103.02,322.94,171.31
03-04-25 11:00,211.31,151.2,167.92,530.43,207.49
03-04-25 12:00,297.18,225.23,240.11,762.52,232.09
03-04-25 13:00,340.07,264.63,277.11,881.81,119.29
03-04-25 14:00,401.45,326.72,332.13,1060.3,178.49
03-04-25 15:00,467.34,397.86,392.77,1257.97,197.67
03-04-25 16:00,516.62,457.29,440.57,1414.48,156.51
03-04-25 17:00,542.2,494.35,467.85,1504.4,89.92
03-04-25 18:00,548.27,503.33,474.45,1526.05,21.65
03-04-25 19:00,548.84,504.12,475.03,1527.99,1.94
03-04-25 20:00,548.84,504.12,475.03,1527.99,0
03-04-25 21:00,548.84,504.12,475.03,1527.99,0
03-04-25 22:00,0,0,0,0,0
03-04-25 23:00,0,0,0,0,0
04-04-25 0:00,0,0,0,0,0
04-04-25 1:00,0,0,0,0,0
04-04-25 2:00,0,0,0,0,0
04-04-25 3:00,0,0,0,0,0
04-04-25 4:00,0,0,0,0,0
04-04-25 5:00,0,0,0,0,0
04-04-25 6:00,0,0,0,0,0
04-04-25 7:00,3.14,2.49,2.63,8.26,8.26
04-04-25 8:00,20.5,12.55,15.94,48.99,40.73
04-04-25 9:00,63.18,39.56,49.07,151.81,102.82
04-04-25 10:00,124.14,84.87,97.91,306.92,155.11
04-04-25 11:00,197.01,144.87,158.56,500.44,193.52
04-04-25 12:00,275.46,214.31,225.34,715.11,214.67
04-04-25 13:00,353.42,288.57,293.67,935.66,220.55
04-04-25 14:00,424.14,360.12,357.11,1141.37,205.71
04-04-25 15:00,482.16,423.5,410.89,1316.55,175.18
04-04-25 16:00,525.33,476.06,452.99,1454.38,137.83
04-04-25 17:00,549.44,511.47,478.96,1539.87,85.49
04-04-25 18:00,557.59,526.5,489.15,1573.24,33.37
04-04-25 19:00,558.57,528.13,490.31,1577.01,3.77
04-04-25 20:00,558.57,528.13,490.31,1577.01,0
04-04-25 21:00,558.57,528.13,490.31,1577.01,0
04-04-25 22:00,0,0,0,0,0
04-04-25 23:00,0,0,0,0,0
05-04-25 0:00,0,0,0,0,0
05-04-25 1:00,0,0,0,0,0
05-04-25 2:00,0,0,0,0,0
05-04-25 3:00,0,0,0,0,0
05-04-25 4:00,0,0,0,0,0
05-04-25 5:00,0,0,0,0,0
05-04-25 6:00,0,0,0,0,0
05-04-25 7:00,2.89,1.64,2.11,6.64,6.64
05-04-25 8:00,26.7,12.16,19.34,58.2,51.56
05-04-25 9:00,74.75,41.15,56.25,172.15,113.95
05-04-25 10:00,141.57,90.13,109.82,341.52,169.37
05-04-25 11:00,220.81,155.13,175.61,551.55,210.03
05-04-25 12:00,305.36,230.78,248.01,784.15,232.6
05-04-25 13:00,388.96,310.58,321.21,1020.75,236.6
05-04-25 14:00,465.95,389.38,390.68,1246.01,225.26
05-04-25 15:00,530.34,461,450.76,1442.1,196.09
05-04-25 16:00,576.93,519.42,496.84,1593.19,151.09
05-04-25 17:00,602.27,558.45,524.84,1685.56,92.37
05-04-25 18:00,610.08,576.22,535.94,1722.24,36.68
05-04-25 19:00,611.05,578.14,537.21,1726.4,4.16
05-04-25 20:00,611.05,578.14,537.21,1726.4,0
05-04-25 21:00,611.05,578.14,537.21,1726.4,0
05-04-25 22:00,0,0,0,0,0
05-04-25 23:00,0,0,0,0,0
06-04-25 0:00,0,0,0,0,0
06-04-25 1:00,0,0,0,0,0
06-04-25 2:00,0,0,0,0,0
06-04-25 3:00,0,0,0,0,0
06-04-25 4:00,0,0,0,0,0
06-04-25 5:00,0,0,0,0,0
06-04-25 6:00,0,0,0,0,0
06-04-25 7:00,3.78,2.18,2.78,8.74,8.74
06-04-25 8:00,26.03,12.15,18.83,57.01,48.27
06-04-25 9:00,46.34,23.71,34.2,104.25,47.24
07-04-25 0:00,0,0,0,0,0
07-04-25 1:00,0,0,0,0,0
07-04-25 2:00,0,0,0,0,0
07-04-25 3:00,0,0,0,0,0
07-04-25 4:00,0,0,0,0,0
07-04-25 5:00,0,0,0,0,0
07-04-25 6:00,0,0,0,0,0
07-04-25 7:00,3.06,2.23,2.47,7.76,7.76
07-04-25 8:00,21.86,12.38,16.61,50.85,43.09
07-04-25 9:00,60.54,37.29,46.73,144.56,93.71
07-04-25 10:00,98.29,65.06,77.07,240.42,95.86
07-04-25 11:00,166.53,120.8,133.49,420.82,180.4
07-04-25 12:00,241.14,186.51,196.88,624.53,203.71
07-04-25 13:00,314.49,255.81,260.85,831.15,206.62
07-04-25 14:00,381.47,323.65,320.82,1025.94,194.79
07-04-25 15:00,436.36,384.1,371.88,1192.34,166.4
07-04-25 16:00,473.06,429.41,407.87,1310.34,118
07-04-25 17:00,493.41,459.15,429.67,1382.23,71.89
07-04-25 18:00,500.43,470.74,437.78,1408.95,26.72
07-04-25 19:00,501.29,472.08,438.71,1412.08,3.13
07-04-25 20:00,501.29,472.08,438.71,1412.08,0
07-04-25 21:00,501.29,472.08,438.71,1412.08,0
07-04-25 22:00,0,0,0,0,0
07-04-25 23:00,0,0,0,0,0
08-04-25 0:00,0,0,0,0,0
08-04-25 1:00,0,0,0,0,0
08-04-25 2:00,0,0,0,0,0
08-04-25 3:00,0,0,0,0,0
08-04-25 4:00,0,0,0,0,0
08-04-25 5:00,0,0,0,0,0
08-04-25 6:00,0,0,0,0,0
08-04-25 7:00,2.69,2.11,2.26,7.06,7.06
08-04-25 8:00,19.37,12.06,15.1,46.53,39.47
08-04-25 9:00,56.79,36.45,44.4,137.64,91.11
08-04-25 10:00,111.77,77.27,88.56,277.6,139.96
08-04-25 11:00,177.63,130.86,142.94,451.43,173.83
08-04-25 12:00,249.12,193.55,203.6,646.27,194.84
08-04-25 13:00,286.63,228.14,235.95,750.72,104.45
08-04-25 14:00,288.49,230,237.81,756.3,5.58
08-04-25 15:00,292.86,234.37,242.19,769.42,13.12
08-04-25 16:00,325.9,274.79,274.54,875.23,105.81
08-04-25 17:00,340.22,293.42,289.34,922.98,47.75
08-04-25 18:00,342.47,295.75,291.64,929.86,6.88
08-04-25 19:00,342.53,295.82,291.7,930.05,0.19
08-04-25 20:00,342.53,295.82,291.7,930.05,0
08-04-25 21:00,342.53,295.82,291.7,930.05,0
08-04-25 22:00,0,0,0,0,0
08-04-25 23:00,0,0,0,0,0
09-04-25 0:00,0,0,0,0,0
09-04-25 1:00,0,0,0,0,0
09-04-25 2:00,0,0,0,0,0
09-04-25 3:00,0,0,0,0,0
09-04-25 4:00,0,0,0,0,0
09-04-25 5:00,0,0,0,0,0
09-04-25 6:00,0,0,0,0,0
09-04-25 7:00,2.6,2.24,2.23,7.07,7.07
09-04-25 8:00,17.26,12.05,13.75,43.06,35.99
09-04-25 9:00,49.1,33.9,38.89,121.89,78.83
09-04-25 10:00,98.72,71.41,78.93,249.06,127.17
09-04-25 11:00,138.27,103.61,111.74,353.62,104.56
09-04-25 12:00,150.93,115.48,123.51,389.92,36.3
09-04-25 13:00,154.17,118.73,126.76,399.66,9.74
09-04-25 14:00,157.66,122.22,130.27,410.15,10.49
09-04-25 15:00,163.43,127.99,136.03,427.45,17.3
09-04-25 16:00,197.42,169.35,169.04,535.81,108.36
09-04-25 17:00,216.09,196.13,188.82,601.04,65.23
09-04-25 18:00,223.26,208.05,197.12,628.43,27.39
09-04-25 19:00,224.07,209.33,198.04,631.44,3.01
09-04-25 20:00,224.07,209.33,198.04,631.44,0
09-04-25 21:00,224.07,209.33,198.04,631.44,0
09-04-25 22:00,0,0,0,0,0
09-04-25 23:00,0,0,0,0,0
10-04-25 0:00,0,0,0,0,0
10-04-25 1:00,0,0,0,0,0
10-04-25 2:00,0,0,0,0,0
10-04-25 3:00,0,0,0,0,0
10-04-25 4:00,0,0,0,0,0
10-04-25 5:00,0,0,0,0,0
10-04-25 6:00,0,0,0,0,0
10-04-25 7:00,0.5,0.58,0.48,1.56,1.56
10-04-25 8:00,9.54,9.23,8.47,27.24,25.68
10-04-25 9:00,40.65,31.25,33.24,105.14,77.9
10-04-25 10:00,91.14,69.34,74.02,234.5,129.36
10-04-25 11:00,147.9,116.74,121.39,386.03,151.53
10-04-25 12:00,200.99,163.79,166.69,531.47,145.44
10-04-25 13:00,242.25,204.54,203.53,650.32,118.85
10-04-25 14:00,272.68,235.17,230.79,738.64,88.32
10-04-25 15:00,280.65,243.24,238.63,762.52,23.88
10-04-25 16:00,285.04,247.69,242.99,775.72,13.2
10-04-25 17:00,287.56,250.56,245.47,783.59,7.87
10-04-25 18:00,297.16,262.99,255.21,815.36,31.77
10-04-25 19:00,297.53,263.46,255.59,816.58,1.22
10-04-25 20:00,297.53,263.46,255.59,816.58,0
10-04-25 21:00,297.53,263.46,255.59,816.58,0
10-04-25 22:00,0,0,0,0,0
10-04-25 23:00,0,0,0,0,0
11-04-25 0:00,0,0,0,0,0
11-04-25 1:00,0,0,0,0,0
11-04-25 2:00,0,0,0,0,0
11-04-25 3:00,0,0,0,0,0
11-04-25 4:00,0,0,0,0,0
11-04-25 5:00,0,0,0,0,0
11-04-25 6:00,0,0,0,0,0
11-04-25 7:00,3.56,2.92,2.99,9.47,9.47
11-04-25 8:00,24.18,15.75,18.78,58.71,49.24
11-04-25 9:00,66.9,44.99,52.54,164.43,105.72
11-04-25 10:00,127.27,91.35,101.6,320.22,155.79
11-04-25 11:00,200.1,151.94,162.34,514.38,194.16
11-04-25 12:00,278.73,221.71,229.45,729.89,215.51
11-04-25 13:00,355.77,294.29,296.73,946.79,216.9
11-04-25 14:00,426.28,364.82,359.73,1150.83,204.04
11-04-25 15:00,449.08,388.51,380.81,1218.4,67.57
11-04-25 16:00,452.05,391.48,383.78,1227.31,8.91
11-04-25 17:00,453.6,393.05,385.22,1231.87,4.56
11-04-25 18:00,453.75,393.34,385.41,1232.5,0.63
11-04-25 19:00,453.78,393.53,385.49,1232.8,0.3
11-04-25 20:00,453.78,393.53,385.49,1232.8,0
11-04-25 21:00,453.78,393.53,385.49,1232.8,0
11-04-25 22:00,0,0,0,0,0
11-04-25 23:00,0,0,0,0,0
12-04-25 0:00,0,0,0,0,0
12-04-25 1:00,0,0,0,0,0
12-04-25 2:00,0,0,0,0,0
12-04-25 3:00,0,0,0,0,0
12-04-25 4:00,0,0,0,0,0
12-04-25 5:00,0,0,0,0,0
12-04-25 6:00,0,0.01,0,0.01,0.01
12-04-25 7:00,4.86,3.37,3.83,12.06,12.05
12-04-25 8:00,15.87,10.02,12.26,38.15,26.09
12-04-25 9:00,15.88,10.04,12.27,38.19,0.04
12-04-25 10:00,64.44,47.21,51.82,163.47,125.28
12-04-25 11:00,65.5,48.27,52.88,166.65,3.18
12-04-25 12:00,95.72,76.33,79.32,251.37,84.72
12-04-25 13:00,177.07,154.09,151,482.16,230.79
12-04-25 14:00,252.24,231.56,179.02,662.82,180.66
12-04-25 15:00,302.6,287.05,225.8,815.45,152.63
12-04-25 16:00,348.29,341.02,269.5,958.81,143.36
12-04-25 17:00,371.81,371.56,293.27,1036.64,77.83
12-04-25 18:00,379.06,380.36,300.52,1059.94,23.3
12-04-25 19:00,381.28,383.21,302.78,1067.27,7.33
12-04-25 20:00,381.28,383.21,302.78,1067.27,0
12-04-25 21:00,381.28,383.21,302.78,1067.27,0
12-04-25 22:00,0,0,0,0,0
12-04-25 23:00,0,0,0,0,0
13-04-25 0:00,0,0,0,0,0
13-04-25 1:00,0,0,0,0,0
13-04-25 2:00,0,0,0,0,0
13-04-25 3:00,0,0,0,0,0
13-04-25 4:00,0,0,0,0,0
13-04-25 5:00,0,0,0,0,0
13-04-25 6:00,0.01,0,0,0.01,0.01
13-04-25 7:00,4.45,3.36,3.59,11.4,11.39
13-04-25 8:00,26.93,17.05,20.97,64.95,53.55
13-04-25 9:00,72.44,48.54,57.1,178.08,113.13
13-04-25 10:00,138.06,99.07,110.26,347.39,169.31
13-04-25 11:00,216.12,164.05,175.31,555.48,208.09
13-04-25 12:00,298.63,237.86,245.75,782.24,226.76
13-04-25 13:00,375.65,310.72,312.78,999.15,216.91
13-04-25 14:00,428.25,363.32,359.75,1151.32,152.17
13-04-25 15:00,467.81,404.98,395.7,1268.49,117.17
13-04-25 16:00,512.06,455.84,437.7,1405.6,137.11
13-04-25 17:00,532.18,479.87,457.24,1469.29,63.69
13-04-25 18:00,540.62,491.3,465.98,1497.9,28.61
13-04-25 19:00,541.91,493.04,467.29,1502.24,4.34
13-04-25 20:00,541.91,493.04,467.29,1502.24,0
13-04-25 21:00,541.91,493.04,467.29,1502.24,0
13-04-25 22:00,0,0,0,0,0
13-04-25 23:00,0,0,0,0,0
14-04-25 0:00,0,0,0,0,0
14-04-25 1:00,0,0,0,0,0
14-04-25 2:00,0,0,0,0,0
14-04-25 3:00,0,0,0,0,0
14-04-25 4:00,0,0,0,0,0
14-04-25 5:00,0,0,0,0,0
14-04-25 6:00,0,0.02,0,0.02,0.02
14-04-25 7:00,4.51,3.42,3.63,11.56,11.54
14-04-25 8:00,27.96,17.08,21.48,66.52,54.96
14-04-25 9:00,75.24,48.91,58.6,182.75,116.23
14-04-25 10:00,143.02,100.51,113.36,356.89,174.14
14-04-25 11:00,221.53,165.76,178.71,566,209.11
14-04-25 12:00,305.55,240.43,250.08,796.06,230.06
14-04-25 13:00,389.37,319.7,323.23,1032.3,236.24
14-04-25 14:00,465.23,395.47,390.66,1251.36,219.06
14-04-25 15:00,529.93,465.51,450.37,1445.81,194.45
14-04-25 16:00,574.54,518.53,493.3,1586.37,140.56
14-04-25 17:00,599.97,554.5,520.15,1674.62,88.25
14-04-25 18:00,609.06,569.85,530.8,1709.71,35.09
14-04-25 19:00,610.36,571.83,532.21,1714.4,4.69
14-04-25 20:00,610.36,571.83,532.21,1714.4,0
14-04-25 21:00,610.36,571.83,532.21,1714.4,0
14-04-25 22:00,0,0,0,0,0
14-04-25 23:00,0,0,0,0,0
15-04-25 0:00,0,0,0,0,0
15-04-25 1:00,0,0,0,0,0
15-04-25 2:00,0,0,0,0,0
15-04-25 3:00,0,0,0,0,0
15-04-25 4:00,0,0,0,0,0
15-04-25 5:00,0,0,0,0,0
15-04-25 6:00,0,0.02,0,0.02,0.02
15-04-25 7:00,3.77,3.21,3.18,10.16,10.14
15-04-25 8:00,15.91,11.17,12.67,39.75,29.59
15-04-25 9:00,56.56,40.08,45.21,141.85,102.1
15-04-25 10:00,115.93,86.54,93.62,296.09,154.24
15-04-25 11:00,189.47,148.48,155.12,493.07,196.98
15-04-25 12:00,264.03,215.31,218.88,698.22,205.15
15-04-25 13:00,340.26,287.28,285.23,912.77,214.55
15-04-25 14:00,410.81,358.37,348.45,1117.63,204.86
15-04-25 15:00,464.13,415.86,397.46,1277.45,159.82
15-04-25 16:00,506.83,466.6,438.66,1412.09,134.64
15-04-25 17:00,531.46,500.64,464.26,1496.36,84.27
15-04-25 18:00,540.64,514.35,474.28,1529.27,32.91
15-04-25 19:00,542,516.39,475.74,1534.13,4.86
15-04-25 20:00,542,516.39,475.74,1534.13,0
15-04-25 21:00,542,516.39,475.74,1534.13,0
15-04-25 22:00,0,0,0,0,0
15-04-25 23:00,0,0,0,0,0
16-04-25 0:00,0,0,0,0,0
16-04-25 1:00,0,0,0,0,0
16-04-25 2:00,0,0,0,0,0
16-04-25 3:00,0,0,0,0,0
16-04-25 4:00,0,0,0,0,0
16-04-25 5:00,0,0,0,0,0
16-04-25 6:00,0.01,0.01,0.01,0.03,0.03
16-04-25 7:00,3.93,3.21,3.28,10.42,10.39
16-04-25 8:00,23.23,16.14,18.53,57.9,47.48
16-04-25 9:00,63.16,44.7,50.45,158.31,100.41
16-04-25 10:00,122.16,90.53,98.5,311.19,152.88
16-04-25 11:00,193.36,149.99,157.94,501.29,190.1
16-04-25 12:00,269.93,218.14,223.28,711.35,210.06
16-04-25 13:00,343.35,287.79,287.5,918.64,207.29
16-04-25 14:00,410.12,355.03,347.27,1112.42,193.78
16-04-25 15:00,435.48,382.14,370.66,1188.28,75.86
16-04-25 16:00,472.47,425.42,406.12,1304.01,115.73
16-04-25 17:00,495.66,456.46,429.89,1382.01,78
16-04-25 18:00,503.54,468.14,438.47,1410.15,28.14
16-04-25 19:00,505,470.15,439.98,1415.13,4.98
16-04-25 20:00,505,470.15,439.98,1415.13,0
16-04-25 21:00,505,470.15,439.98,1415.13,0
16-04-25 22:00,0,0,0,0,0
16-04-25 23:00,0,0,0,0,0
17-04-25 0:00,0,0,0,0,0
17-04-25 1:00,0,0,0,0,0
17-04-25 2:00,0,0,0,0,0
17-04-25 3:00,0,0,0,0,0
17-04-25 4:00,0,0,0,0,0
17-04-25 5:00,0,0,0,0,0
17-04-25 6:00,0,0.01,0,0.01,0.01
17-04-25 7:00,3.9,3.21,3.25,10.36,10.35
17-04-25 8:00,22.83,15.57,18.04,56.44,46.08
17-04-25 9:00,64.11,44.29,50.88,159.28,102.84
17-04-25 10:00,90.54,64.3,72.31,227.15,67.87
17-04-25 11:00,106.14,77.8,85.48,269.42,42.27
17-04-25 12:00,183.74,146.6,151.63,481.97,212.55
17-04-25 13:00,260.25,219.15,218.22,697.62,215.65
17-04-25 14:00,331.17,291.23,282.01,904.41,206.79
17-04-25 15:00,371.1,334.24,318.89,1024.23,119.82
17-04-25 16:00,392.98,361.44,340.78,1095.2,70.97
17-04-25 17:00,416.38,395.67,365.83,1177.88,82.68
17-04-25 18:00,424.82,410.01,375.77,1210.6,32.72
17-04-25 19:00,426.08,411.89,377.12,1215.09,4.49
17-04-25 20:00,426.08,411.89,377.12,1215.09,0
17-04-25 21:00,426.08,411.89,377.12,1215.09,0
17-04-25 22:00,0,0,0,0,0
17-04-25 23:00,0,0,0,0,0
18-04-25 0:00,0,0,0,0,0
18-04-25 1:00,0,0,0,0,0
18-04-25 2:00,0,0,0,0,0
18-04-25 3:00,0,0,0,0,0
18-04-25 4:00,0,0,0,0,0
18-04-25 5:00,0,0,0,0,0
18-04-25 6:00,0.01,0.02,0.01,0.04,0.04
18-04-25 7:00,4.2,3.42,3.46,11.08,11.04
18-04-25 8:00,24.52,16.55,19.33,60.4,49.32
18-04-25 9:00,66.33,45.75,52.63,164.71,104.31
18-04-25 10:00,124.72,91.08,100.21,316.01,151.3
18-04-25 11:00,193.28,148.76,157.55,499.59,183.58
18-04-25 12:00,261.98,210.49,216.4,688.87,189.28
18-04-25 13:00,326.2,272.19,272.9,871.29,182.42
18-04-25 14:00,391.78,339.06,331.88,1062.72,191.43
18-04-25 15:00,443.4,395.77,379.86,1219.03,156.31
18-04-25 16:00,448.22,400.59,384.68,1233.49,14.46
18-04-25 17:00,452.11,404.5,388.57,1245.18,11.69
18-04-25 18:00,457.32,411.16,394.08,1262.56,17.38
18-04-25 19:00,458.4,412.78,395.23,1266.41,3.85
18-04-25 20:00,458.4,412.78,395.23,1266.41,0
18-04-25 21:00,458.4,412.78,395.23,1266.41,0
18-04-25 22:00,0,0,0,0,0
18-04-25 23:00,0,0,0,0,0
19-04-25 0:00,0,0,0,0,0
19-04-25 1:00,0,0,0,0,0
19-04-25 2:00,0,0,0,0,0
19-04-25 3:00,0,0,0,0,0
19-04-25 4:00,0,0,0,0,0
19-04-25 5:00,0,0,0,0,0
19-04-25 6:00,0.01,0.02,0.01,0.04,0.04
19-04-25 7:00,3.53,3.21,3.04,9.78,9.74
19-04-25 8:00,20.36,15.96,16.66,52.98,43.2
19-04-25 9:00,55.15,42.3,44.86,142.31,89.33
19-04-25 10:00,108.16,84.24,88.12,280.52,138.21
19-04-25 11:00,175.03,140.37,144,459.4,178.88
19-04-25 12:00,249.31,206.34,207.28,662.93,203.53
19-04-25 13:00,325.43,278.1,273.58,877.11,214.18
19-04-25 14:00,396.23,349.37,336.75,1082.35,205.24
19-04-25 15:00,400.46,353.58,341.03,1095.07,12.72
19-04-25 16:00,430.26,389.31,369.86,1189.43,94.36
19-04-25 17:00,450.66,417.19,390.87,1258.72,69.29
19-04-25 18:00,457.15,426.68,397.82,1281.65,22.93
19-04-25 19:00,458.28,428.28,398.99,1285.55,3.9
19-04-25 20:00,458.28,428.28,398.99,1285.55,0
19-04-25 21:00,458.28,428.28,398.99,1285.55,0
19-04-25 22:00,0,0,0,0,0
19-04-25 23:00,0,0,0,0,0
20-04-25 0:00,0,0,0,0,0
20-04-25 1:00,0,0,0,0,0
20-04-25 2:00,0,0,0,0,0
20-04-25 3:00,0,0,0,0,0
20-04-25 4:00,0,0,0,0,0
20-04-25 5:00,0,0,0,0,0
20-04-25 6:00,0.03,0.05,0.03,0.11,0.11
20-04-25 7:00,5.36,4.16,4.31,13.83,13.72
20-04-25 8:00,25.99,17.66,20.33,63.98,50.15
20-04-25 9:00,66.35,46.12,52.33,164.8,100.82
20-04-25 10:00,123.63,90.37,98.73,312.73,147.93
20-04-25 11:00,191.84,147.33,155.27,494.44,181.71
20-04-25 12:00,264.26,212.03,217.08,693.37,198.93
20-04-25 13:00,338.82,282.86,282.14,903.82,210.45
20-04-25 14:00,407.85,352.82,344.12,1104.79,200.97
20-04-25 15:00,462.76,412.6,394.86,1270.22,165.43
20-04-25 16:00,498.27,454.92,428.99,1382.18,111.96
20-04-25 17:00,517.45,480.59,448.55,1446.59,64.41
20-04-25 18:00,525.67,492.58,457.34,1475.59,29
20-04-25 19:00,526.77,494.1,458.47,1479.34,3.75
20-04-25 20:00,526.77,494.1,458.47,1479.34,0
20-04-25 21:00,526.77,494.1,458.47,1479.34,0
20-04-25 22:00,0,0,0,0,0
20-04-25 23:00,0,0,0,0,0
21-04-25 0:00,0,0,0,0,0
21-04-25 1:00,0,0,0,0,0
21-04-25 2:00,0,0,0,0,0
21-04-25 3:00,0,0,0,0,0
21-04-25 4:00,0,0,0,0,0
21-04-25 5:00,0,0,0,0,0
21-04-25 6:00,0.03,0.05,0.04,0.12,0.12
21-04-25 7:00,4.71,4.04,4.02,12.77,12.65
21-04-25 8:00,24.77,17.95,19.87,62.59,49.82
21-04-25 9:00,65.08,46.78,52.2,164.06,101.47
21-04-25 10:00,99.95,73.98,80.69,254.62,90.56
21-04-25 11:00,169.28,132.91,139.01,441.2,186.58
21-04-25 12:00,242.71,199.74,202.24,644.69,203.49
21-04-25 13:00,270.43,226.03,226.71,723.17,78.48
21-04-25 14:00,331.69,289.02,282.15,902.86,179.69
21-04-25 15:00,389.42,352.86,335.96,1078.24,175.38
21-04-25 16:00,425.11,397.05,371.15,1193.31,115.07
21-04-25 17:00,446.45,428.35,394.08,1268.88,75.57
21-04-25 18:00,453.4,440.46,402.39,1296.25,27.37
21-04-25 19:00,453.46,440.55,402.45,1296.46,0.21
21-04-25 20:00,453.46,440.55,402.45,1296.46,0
21-04-25 21:00,453.46,440.55,402.45,1296.46,0
21-04-25 22:00,0,0,0,0,0
21-04-25 23:00,0,0,0,0,0
22-04-25 0:00,0,0,0,0,0
22-04-25 1:00,0,0,0,0,0
22-04-25 2:00,0,0,0,0,0
22-04-25 3:00,0,0,0,0,0
22-04-25 4:00,0,0,0,0,0
22-04-25 5:00,0,0,0,0,0
22-04-25 6:00,0.04,0.08,0.06,0.18,0.18
22-04-25 7:00,6.13,4.01,4.75,14.89,14.71
22-04-25 8:00,30.3,17.38,23.04,70.72,55.83
22-04-25 9:00,75.81,48.2,59.03,183.04,112.32
22-04-25 10:00,103.29,69.2,81.54,254.03,70.99
22-04-25 11:00,177.36,131.64,143.46,452.46,198.43
22-04-25 12:00,257.47,204.32,212.64,674.43,221.97
22-04-25 13:00,336.91,281.66,282.84,901.41,226.98
22-04-25 14:00,394.6,341.32,335.24,1071.16,169.75
22-04-25 15:00,450.96,405.21,388.48,1244.65,173.49
22-04-25 16:00,494.22,460.25,431.6,1386.07,141.42
22-04-25 17:00,513.2,487.52,451.98,1452.7,66.63
22-04-25 18:00,520.34,502.32,461.66,1484.32,31.62
22-04-25 19:00,521.77,504.96,463.43,1490.16,5.84
22-04-25 20:00,521.77,504.96,463.43,1490.16,0
22-04-25 21:00,521.77,504.96,463.43,1490.16,0
22-04-25 22:00,0,0,0,0,0
22-04-25 23:00,0,0,0,0,0
23-04-25 0:00,0,0,0,0,0
23-04-25 1:00,0,0,0,0,0
23-04-25 2:00,0,0,0,0,0
23-04-25 3:00,0,0,0,0,0
23-04-25 4:00,0,0,0,0,0
23-04-25 5:00,0,0,0,0,0
23-04-25 6:00,0.06,0.09,0.07,0.22,0.22
23-04-25 7:00,5.9,3.63,4.53,14.06,13.84
23-04-25 8:00,31.8,17.19,24,72.99,58.93
23-04-25 9:00,79.19,49.08,61.53,189.8,116.81
23-04-25 10:00,144.11,99.02,114.31,357.44,167.64
